,text,external_id,error,classifications,error_detail
561, reminder that the isctglobal anz regional town hall meeting is about the start at pm aest all registered atte ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.728}]",
562,,,TRUE,,"Invalid text, empty strings are not allowed"
563, cbs of course the rollingstones would have the world coolest zoom meeting togetherathome ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.747}]",
564,,,TRUE,,"Invalid text, empty strings are not allowed"
565, superflexdude pro tip if you re getting on zoom meeting with dlf_kenk ryanmc mattpriceff jnammour for god sakes make ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.771}]",
566,,,TRUE,,"Invalid text, empty strings are not allowed"
567, ott st we had super fun nighttime zoom meeting we built blanket forts before hopping on to hear bedtime stories hanstelem https ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.841}]",
568,,,TRUE,,"Invalid text, empty strings are not allowed"
569, cite_edu cite_edu is partnering cceeca to present workshops for it professionals more info each link below suppo ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.589}]",
570,,,TRUE,,"Invalid text, empty strings are not allowed"
571, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
572,,,TRUE,,"Invalid text, empty strings are not allowed"
573, swpsheffield next sheffield swp online meeting thurs th june pm on lenin why his revolutionary ideas still matter today all ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.521}]",
574,,,TRUE,,"Invalid text, empty strings are not allowed"
575, jacksonwallace after great zoom meeting with toughon scott_abellfb am excited to say have earned an offer from davidson coll ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.776}]",
576,,,TRUE,,"Invalid text, empty strings are not allowed"
577, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
578,,,TRUE,,"Invalid text, empty strings are not allowed"
579,zoom meeting romcomfest,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.507}]",
580,,,TRUE,,"Invalid text, empty strings are not allowed"
581, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
582,,,TRUE,,"Invalid text, empty strings are not allowed"
583,juan febles is inviting you to scheduled zoom meeting topic masterclass comida segura en tiempos del covid ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.564}]",
584,,,TRUE,,"Invalid text, empty strings are not allowed"
585, mollygrisham for everyone who has wanted to use zoom in experiential ways but you needed file share feature it is now an option ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.776}]",
586,,,TRUE,,"Invalid text, empty strings are not allowed"
587, pattonoswalt my daughter class is learning about the great depression so they all watched the journey of natty gann and they re abou ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.968}]",
588,,,TRUE,,"Invalid text, empty strings are not allowed"
589,just got off like zoom meeting with the cast of euphoria ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.506}]",
590,,,TRUE,,"Invalid text, empty strings are not allowed"
591, residents_club dmgbnagar thanks for arranging zoom meeting to hear our problems kindly help on npcl matter as raised in the call by ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.613}]",
592,,,TRUE,,"Invalid text, empty strings are not allowed"
593, joshdneufeld zoom bombing incident in our lab meeting this morning by hungry member of the salticidae family ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.593}]",
594,,,TRUE,,"Invalid text, empty strings are not allowed"
595, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
596,,,TRUE,,"Invalid text, empty strings are not allowed"
597,thank you everyone who attended this evening information rich meeting on zoom plenty to digest in the days ahea ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.99}]",
598,,,TRUE,,"Invalid text, empty strings are not allowed"
599,danish superliga clubs have set up live streaming inside their stadiums for fans that is one zoom meeting we defi ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.857}]",
600,,,TRUE,,"Invalid text, empty strings are not allowed"
601, collinsadler all glory to god after great zoom meeting with olinepride and coachpearsonnu m blessed to have received an offer ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.715}]",
602,,,TRUE,,"Invalid text, empty strings are not allowed"
603, theoliveknife waiting for rahulgandhi zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.746}]",
604,,,TRUE,,"Invalid text, empty strings are not allowed"
605,we had super fun nighttime zoom meeting we built blanket forts before hopping on to hear bedtime stories ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.873}]",
606,,,TRUE,,"Invalid text, empty strings are not allowed"
607, minnis_dr tonight joined biminites in virtual town meeting held via zoom to discuss issues surrounding the two week lockdown ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.607}]",
608,,,TRUE,,"Invalid text, empty strings are not allowed"
609, scottdrum pretty sure governors are getting drunk in zoom meeting every night coming up with the most bizarre ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.899}]",
610,,,TRUE,,"Invalid text, empty strings are not allowed"
611, aeroclub_wi tune in this sunday for our zoom club meeting and engage in excited aviation discussions meeting id and password will be ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.52}]",
612,,,TRUE,,"Invalid text, empty strings are not allowed"
613,just ended an amazing collaborative zoom meeting and came out to storm on the patio nothing like hard rain thun ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.936}]",
614,,,TRUE,,"Invalid text, empty strings are not allowed"
615, callmecarsonyt its_jawsh yo fucking love you im in group therapy right now they told my parents to call on ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.734}]",
616,,,TRUE,,"Invalid text, empty strings are not allowed"
617, samsonconnect we will be hosting our very first webinar on thursday june at pm gmt register for free at https co d ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.522}]",
618,,,TRUE,,"Invalid text, empty strings are not allowed"
619, abdulshakurldn od_n hr_hour can understand why people setup zoom meeting when there no need to screen ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.824}]",
620,,,TRUE,,"Invalid text, empty strings are not allowed"
621, cspramesh national cancer grid is inviting you to scheduled zoom meeting topic th ncg covid_ webinat time may ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.566}]",
622,,,TRUE,,"Invalid text, empty strings are not allowed"
623,another zoom meeting tonight dang lol ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.527}]",
624,,,TRUE,,"Invalid text, empty strings are not allowed"
625,had zoom meeting with its_justlovely and met fellow wrestling fans even surprising guests like timmylouwho ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.948}]",
626,,,TRUE,,"Invalid text, empty strings are not allowed"
627, mrkellysclass had the great pleasure of working with cole today via zoom_us we made pollution catchers using household items meetin ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.952}]",
628,,,TRUE,,"Invalid text, empty strings are not allowed"
629, drfader hey coaches join us on at pm est for free interactive virtual workshop on connected coaching you ll learn ways to ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.599}]",
630,,,TRUE,,"Invalid text, empty strings are not allowed"
631, theoliveknife waiting for rahulgandhi zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.746}]",
632,,,TRUE,,"Invalid text, empty strings are not allowed"
633, theoliveknife waiting for rahulgandhi zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.746}]",
634,,,TRUE,,"Invalid text, empty strings are not allowed"
635,it demands intense concentration so m just going to order some sushi before the zoom meeting starts kurang lah ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.561}]",
636,,,TRUE,,"Invalid text, empty strings are not allowed"
637, jason_aldean we may not be able to be together at concerts right now but that doesn mean you can bring the concert to you check ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.896}]",
638,,,TRUE,,"Invalid text, empty strings are not allowed"
639, ryanfromcbus we re all going to zoom meeting the oregon game aren we ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.667}]",
640,,,TRUE,,"Invalid text, empty strings are not allowed"
641, mrkellysclass had the great pleasure of working with cole today via zoom_us we made pollution catchers using household items meetin ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.952}]",
642,,,TRUE,,"Invalid text, empty strings are not allowed"
643,my co workers at the office had graduation party for me on zoom as send off since ll no longer be working ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.634}]",
644,,,TRUE,,"Invalid text, empty strings are not allowed"
645,me want to make more friends especially those who will not use english am lonely also me am too shy to pa ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.419}]",
646,,,TRUE,,"Invalid text, empty strings are not allowed"
647,day of my business day photo challenge self nominated each day will post an image from my zoom ms teams me ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.794}]",
648,,,TRUE,,"Invalid text, empty strings are not allowed"
649,zoom meeting at am online class at pm kdrama marathon will have to wait ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.492}]",
650,,,TRUE,,"Invalid text, empty strings are not allowed"
651, creativenj upcoming session from creative new jersey statewide conversations covid response building urban resiliency during ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.769}]",
652,,,TRUE,,"Invalid text, empty strings are not allowed"
653, newhanoverdems town hall for all democratic party nc court of appeals candidates on monday june pm register in advance htt ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.846}]",
654,,,TRUE,,"Invalid text, empty strings are not allowed"
655,as students are wrapping up the school year emvt is preparing to host their first virtual emvt summer stem amp robot ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.695}]",
656,,,TRUE,,"Invalid text, empty strings are not allowed"
657, sarahspain that was really cool my donation cost me little under an eighth for good cause didn get ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.826}]",
658,,,TRUE,,"Invalid text, empty strings are not allowed"
659, minnis_dr tonight joined biminites in virtual town meeting held via zoom to discuss issues surrounding the two week lockdown ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.607}]",
660,,,TRUE,,"Invalid text, empty strings are not allowed"
661,kidlit inquiry science savvy citizens join us for this lively discussion registration ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.517}]",
662,,,TRUE,,"Invalid text, empty strings are not allowed"
663, not one to get emotional at the end of school because cherished every moment taught my heart out and have ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.945}]",
664,,,TRUE,,"Invalid text, empty strings are not allowed"
665,work out at home with k fit and fun with friends young adult adult edition hosted by personal trainer and member ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.975}]",
666,,,TRUE,,"Invalid text, empty strings are not allowed"
667,my hijab rlly exposed my big ass forehead during the zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.675}]",
668,,,TRUE,,"Invalid text, empty strings are not allowed"
669, in zoom meeting and m definitely the djm of the group investigative journalism ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.457}]",
670,,,TRUE,,"Invalid text, empty strings are not allowed"
671,thanks justin for an awesome coaches zoom meeting tonight enjoyed connecting with local coaches can wait for th ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.998}]",
672,,,TRUE,,"Invalid text, empty strings are not allowed"
673,do you have questions about managing your child behavior how to help them focus on schoolwork amp avoid overstimu ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.475}]",
674,,,TRUE,,"Invalid text, empty strings are not allowed"
675, jayguevara theonlymerr we finna have zoom meeting,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.786}]",
676,,,TRUE,,"Invalid text, empty strings are not allowed"
677, yafwwu new topic join us in our weekly meeting tomorrow at pm pst message us for the zoom info ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.677}]",
678,,,TRUE,,"Invalid text, empty strings are not allowed"
679,thanks live_ for speaking to the team today in our zoom meeting tng,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.688}]",
680,,,TRUE,,"Invalid text, empty strings are not allowed"
681, olushola_shola zoom meeting,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.879}]",
682,,,TRUE,,"Invalid text, empty strings are not allowed"
683, theoliveknife waiting for rahulgandhi zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.746}]",
684,,,TRUE,,"Invalid text, empty strings are not allowed"
685, realmarcbarnes m going to host zoom prayer meeting for black men m not sure when but probably in the next week if you are int ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.763}]",
686,,,TRUE,,"Invalid text, empty strings are not allowed"
687, zoom zoomcodes zoommeeting zoom meeting join noww meeting id password cfwwv english only and joi ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.9}]",
688,,,TRUE,,"Invalid text, empty strings are not allowed"
689, jiminthegympe join the shapepacouncil for another wellnesswednesday free dance party with psquaredpe june rd pm to pm est ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.677}]",
690,,,TRUE,,"Invalid text, empty strings are not allowed"
691, olytic m givinga talk on clinical ngs on friday june pm est intended for generalist anatomic pathologists and trainees but ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.673}]",
692,,,TRUE,,"Invalid text, empty strings are not allowed"
693, tonight joined biminites in virtual town meeting held via zoom to discuss issues surrounding the two week ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.517}]",
694,,,TRUE,,"Invalid text, empty strings are not allowed"
695, thephilosopurr supurrvisor zoom meeting purrsday purrities ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.659}]",
696,,,TRUE,,"Invalid text, empty strings are not allowed"
697,strategies to improve your fertility with dr cecilia de martino nd friday june th at pm est zoom meeting ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.617}]",
698,,,TRUE,,"Invalid text, empty strings are not allowed"
699, warnercanada willing to do anything to make zoom meeting more interesting point demonstrated by dualipa https co zj k ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.608}]",
700,,,TRUE,,"Invalid text, empty strings are not allowed"
701,my child was wildin tf out during my zoom meeting today ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.642}]",
702,,,TRUE,,"Invalid text, empty strings are not allowed"
703, bpiperssociety minor correction our next virtual pub night is tomorrow the th from pm we hope to see you there you can conne ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.601}]",
704,,,TRUE,,"Invalid text, empty strings are not allowed"
705, sdcedeanecc how to join zoom meeting in style on serious note special thanks to all of the sdce classified professionals whos ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.776}]",
706,,,TRUE,,"Invalid text, empty strings are not allowed"
707,this month board of retirement meeting is being held via zoom for more information please visit sbcera agendas ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.867}]",
708,,,TRUE,,"Invalid text, empty strings are not allowed"
709, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
710,,,TRUE,,"Invalid text, empty strings are not allowed"
711, eleanorrylance there were people in the zoom meeting including number of east devon officers working flat out in very difficult ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.497}]",
712,,,TRUE,,"Invalid text, empty strings are not allowed"
713, mekus_bt boys finish gb monthly subscription for wifi in week now popsi get zoom meeting no dey connect na the matter ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.748}]",
714,,,TRUE,,"Invalid text, empty strings are not allowed"
715, ilovefreesw how to allow only signed in users to join zoom meeting https co jj omzkxpl ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.678}]",
716,,,TRUE,,"Invalid text, empty strings are not allowed"
717, going to host zoom prayer meeting for black men m not sure when but probably in the next week if you are interested let me know ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.732}]",
718,,,TRUE,,"Invalid text, empty strings are not allowed"
719,just farted rly loudly while rikei_ was on zoom meeting with her boss so that is where we re at in terms of so ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.954}]",
720,,,TRUE,,"Invalid text, empty strings are not allowed"
721, misterarnie overheard my daughter doing zoom meeting with her kindergarten class saying with the weariness of an adult clark ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.544}]",
722,,,TRUE,,"Invalid text, empty strings are not allowed"
723,on zoom meeting with my sister and the new baby ll be editing little and then logging on to cam after it ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.502}]",
724,,,TRUE,,"Invalid text, empty strings are not allowed"
725, electroboyusa shelbyratifyera carolyn ga sky_lee_ wesing blue firegoddessb designationsix aliadair nancylevine axidentali ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.762}]",
726,,,TRUE,,"Invalid text, empty strings are not allowed"
727, citraschwabe our final harry potter read aloud zoom meeting was today we finished the book yesterday and we drew the characters toda ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.639}]",
728,,,TRUE,,"Invalid text, empty strings are not allowed"
729,me to kristicle think am gonna watch roadhouse and then maybe go light fire in the backyard while you have ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.736}]",
730,,,TRUE,,"Invalid text, empty strings are not allowed"
731, aidabs graciagrande yo bien happy andaba ya medio zoom meeting ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.785}]",
732,,,TRUE,,"Invalid text, empty strings are not allowed"
733, pattonoswalt my daughter class is learning about the great depression so they all watched the journey of natty gann and they re abou ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.968}]",
734,,,TRUE,,"Invalid text, empty strings are not allowed"
735,hey look at that had zoom meeting my dad and we argued about politics and now we re not talking raisedconservative,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.621}]",
736,,,TRUE,,"Invalid text, empty strings are not allowed"
737, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
738,,,TRUE,,"Invalid text, empty strings are not allowed"
739, aeroclub_wi tune in this sunday for our zoom club meeting and engage in excited aviation discussions meeting id and password will be ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.52}]",
740,,,TRUE,,"Invalid text, empty strings are not allowed"
741, gordonhayward was lot of fun to drop in on the charlestown boys basketball team during their zoom meeting and see their faces when ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.966}]",
742,,,TRUE,,"Invalid text, empty strings are not allowed"
743, lesflicks starting now jamie amp jessie are not together watchparty amp with creator wendy jo carlton juicyplanet jamie is moving ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.799}]",
744,,,TRUE,,"Invalid text, empty strings are not allowed"
745,dave schmidt meta coin scam zoom meeting just happened if we know about it so does the sec ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.539}]",
746,,,TRUE,,"Invalid text, empty strings are not allowed"
747, coachcodge any hs football player who missed tonight zoom meeting email coach colatruglio to schedule weight room times all player ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.666}]",
748,,,TRUE,,"Invalid text, empty strings are not allowed"
749, am pretty sure said what the ck on zoom meeting today unmuted because someone messaged ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.83}]",
750,,,TRUE,,"Invalid text, empty strings are not allowed"
751,me wah have zoom meeting,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.725}]",
752,,,TRUE,,"Invalid text, empty strings are not allowed"
753, msmnpunjab msm north punjab social media meeting via zoom may chief guest haidar mustafa deputy coordinator social media msm ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.698}]",
754,,,TRUE,,"Invalid text, empty strings are not allowed"
755,any hs football player who missed tonight zoom meeting email coach colatruglio to schedule weight room times al ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.58}]",
756,,,TRUE,,"Invalid text, empty strings are not allowed"
757, piratebeachbum just saw microsoft teams commercial their knockoff of zoom the fictitious doctor was wearing mask on cam during ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.987}]",
758,,,TRUE,,"Invalid text, empty strings are not allowed"
759,best virtual meeting backgrounds for zoom explore by expedia ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.96}]",
760,,,TRUE,,"Invalid text, empty strings are not allowed"
761, aeroclub_wi tune in this sunday for our zoom club meeting and engage in excited aviation discussions meeting id and password will be ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.52}]",
762,,,TRUE,,"Invalid text, empty strings are not allowed"
763, formula no because m in zoom meeting so in min well he probably not going to see this but plz altars it in min,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.508}]",
764,,,TRUE,,"Invalid text, empty strings are not allowed"
765, don know what zoom_us has done but as of wednesday my connection repeatedly drops out when am hosting zoom ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.977}]",
766,,,TRUE,,"Invalid text, empty strings are not allowed"
767,tune in this sunday for our zoom club meeting and engage in excited aviation discussions meeting id and password ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.69}]",
768,,,TRUE,,"Invalid text, empty strings are not allowed"
769, shakerlakes are you ready for nature at night here a checklist to make sure you re ready for our free zoom happy hour on saturday ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.77}]",
770,,,TRUE,,"Invalid text, empty strings are not allowed"
771,work out at home with k fit and fun with friends senior edition hosted by personal trainer and member foluke ar ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.567}]",
772,,,TRUE,,"Invalid text, empty strings are not allowed"
773, sicb_dcb_dvm link to register ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.828}]",
774,,,TRUE,,"Invalid text, empty strings are not allowed"
775, hunkybloodydory why do they call it zoom meeting and not co vid ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.462}]",
776,,,TRUE,,"Invalid text, empty strings are not allowed"
777, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
778,,,TRUE,,"Invalid text, empty strings are not allowed"
779, theoliveknife waiting for rahulgandhi zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.746}]",
780,,,TRUE,,"Invalid text, empty strings are not allowed"
781,it was awesome to be apart of the zoom meeting last night to celebrate a man who did amp has continued to do so mu ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.819}]",
782,,,TRUE,,"Invalid text, empty strings are not allowed"
783,when everyone leaves the zoom meeting except for and ur crush ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.44}]",
784,,,TRUE,,"Invalid text, empty strings are not allowed"
785, ericsonlayos see you tomorrow misskareee and aljonmendoza_ on our zoom meeting presscon for labyu hehe don forget to subscribe ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.767}]",
786,,,TRUE,,"Invalid text, empty strings are not allowed"
787, pattonoswalt my daughter class is learning about the great depression so they all watched the journey of natty gann and they re abou ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.968}]",
788,,,TRUE,,"Invalid text, empty strings are not allowed"
789,catalyze sv project advocacy committee meeting started on zoom mins ago we re reviewing project on north th st in downtown san jose ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.86}]",
790,,,TRUE,,"Invalid text, empty strings are not allowed"
791,had meeting on zoom_us today with german colleagues that was disrupted by some anti semitic jerk who posted nazi ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.58}]",
792,,,TRUE,,"Invalid text, empty strings are not allowed"
793,sropsjjd fell asleep during my zoom meeting in front of the whole fucking class just passed out im never ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.801}]",
794,,,TRUE,,"Invalid text, empty strings are not allowed"
795, derwinlgray just got off zoom meeting with the myers park high school football team led by scotchadwick love when coaches inve ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.927}]",
796,,,TRUE,,"Invalid text, empty strings are not allowed"
797, hoffaatyaboyedition ganggang officialthuggedoutthursdays tot yougottarelax happy birthday king staysuperblesse ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.622}]",
798,,,TRUE,,"Invalid text, empty strings are not allowed"
799, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
800,,,TRUE,,"Invalid text, empty strings are not allowed"
801, no longer just meeting platform zoom_us is now the foundation of musical check out this awesome interview ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.877}]",
802,,,TRUE,,"Invalid text, empty strings are not allowed"
